,metro,city,stnPlace,stnAddr,rapidCnt,slowCnt,carType
138,서울특별시,광진구,뚝도충전소,서울특별시 광진구 자양3동 510-8,2,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
139,서울특별시,광진구,자양2동유수지 공영주차장,서울특별시 광진구 뚝섬로 52길 74,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
140,서울특별시,광진구,자양금강KCC 아파트,서울특별시 광진구 자양동 아차산로36길 13,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
141,서울특별시,광진구,장로회신학대학교,서울특별시 광진구 광장동 353,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
142,서울특별시,구로구,개봉대상아파트,서울특별시 구로구 개봉동 477,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
143,서울특별시,구로구,개봉영화 아파트,서울특별시 구로구 개봉동 475,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
144,서울특별시,구로구,고척LIG리가 아파트,서울특별시 구로구 고척동 340,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
145,서울특별시,구로구,고척근린공원 지하주차장,서울특별시 구로구 고척로 45길 39,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
146,서울특별시,구로구,고척스카이돔,서울특별시 구로구 고척동 63-6,3,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
147,서울특별시,구로구,고척파크푸르지오,서울특별시 구로구 고척동 339,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
148,서울특별시,구로구,구로4동 주택가 공동,서울특별시 구로구 구로동 741-44,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
149,서울특별시,구로구,구로구청 주차장,서울특별시 구로구 구로동 435,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
150,서울특별시,구로구,구로리공원,서울특별시 구로구 구로동 139-82,1,0,"SM3 Z.E,테슬라"
151,서울특별시,구로구,구로삼성래미안,서울특별시 구로구 구로동 256-1,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
152,서울특별시,구로구,구로성호메이플라워,서울특별시 구로구 구로동 가마산로 283,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
153,서울특별시,구로구,구로아트밸리 지하1층,서울특별시 구로구 구로동 102,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
154,서울특별시,구로구,구로아트밸리 지하2층,서울특별시 구로구 구로동 102,1,0,"SM3 Z.E,테슬라"
155,서울특별시,구로구,구로중앙하이츠아파트,서울특별시 구로구 구로동 1269,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
156,서울특별시,구로구,근상프리즘아파트,서울특별시 구로구 구로동 1283,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
157,서울특별시,구로구,동아한신아파트,서울특별시 구로구 고척동 327,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
158,서울특별시,구로구,롯데 아파트,서울특별시 구로구 구로동 1263,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
159,서울특별시,구로구,신구로자이 아파트,서울특별시 구로구 구로동 501,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
160,서울특별시,구로구,신도림7차e-편한세상아파트,서울특별시 구로구 신도림동 신도림로 56-13,0,3,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV"
161,서울특별시,구로구,신도림동아1차 아파트,서울특별시 구로구 신도림로 87,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
162,서울특별시,구로구,오류푸르지오,서울특별시 구로구 오류동 346,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
163,서울특별시,구로구,천왕연지타운1단지,서울특별시 구로구 오류동 오류로 30,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
164,서울특별시,구로구,천왕이펜하우스2단지,서울특별시 구로구 천왕동 천왕로 92,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
165,서울특별시,구로구,천왕이펜하우스4단지 아파트,서울특별시 구로구 천왕동 천왕로 29,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
166,서울특별시,구로구,천왕이펜하우스5단지,서울특별시 구로구 천왕동 천왕로 10,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
167,서울특별시,구로구,하늘공원 공영주차장,서울특별시 구로구 가리봉동 1-11,1,0,"SM3 Z.E,테슬라"
168,서울특별시,구로구,항동하버라인3단지,서울특별시 구로구 항동 242,0,10,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
169,서울특별시,금천구,금나래체육문화센타,서울특별시 금천구 독산동 1148,1,0,"SM3 Z.E,테슬라"
170,서울특별시,금천구,금천구청 지상 주차장,서울특별시 금천구 시흥동 1020,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
171,서울특별시,금천구,남서울힐스테이트아파트,서울특별시 금천구 시흥동 시흥대로 165,2,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
172,서울특별시,금천구,메이퀸 웨딩홀,서울특별시 금천구 독산동 152-1,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
173,서울특별시,금천구,지식산업센터(대륭테크노타운2차),서울특별시 금천구 가산디지털1로 33-33,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
174,서울특별시,노원구,공릉2단지라이프 아파트,서울특별시 노원구 공릉동 708,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
175,서울특별시,노원구,공릉대동 아파트,서울특별시 노원구 공릉동 동일로175길 38,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
176,서울특별시,노원구,공릉동부 아파트,서울특별시 노원구 공릉동 공릉로 206,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
177,서울특별시,노원구,공릉동현대성우 아파트,서울특별시 노원구 공릉동 공릉로27길 110,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
178,서울특별시,노원구,공릉풍림아파트,서울특별시 노원구 공릉동 섬밭로 139,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
179,서울특별시,노원구,노원구청,서울특별시 노원구 상계동 701-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
180,서울특별시,노원구,노원도봉지사,서울특별시 노원구 상계동 700,1,4,"SM3 Z.E,테슬라"
181,서울특별시,노원구,노원우성아파트,서울특별시 노원구 상계동 상계로7길 18,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
182,서울특별시,노원구,노원프레미어스엠코,서울특별시 노원구 공릉동 670-20,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
183,서울특별시,노원구,동신 아파트,서울특별시 노원구 공릉동 공릉로 213,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
184,서울특별시,노원구,동진신안 아파트,서울특별시 노원구 중계동 364,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
185,서울특별시,노원구,롯데우성 아파트,서울특별시 노원구 중계동 361-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
186,서울특별시,노원구,미주동방벽운 아파트,서울특별시 노원구 상계동 1265,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
187,서울특별시,노원구,북서울시립미술관,서울특별시 노원구 중계동 508,4,0,"SM3 Z.E,테슬라"
188,서울특별시,노원구,삼육대학교,서울특별시 노원구 공릉동 26-21,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
189,서울특별시,노원구,상계동아불암아파트,서울특별시 노원구 상계동 1285,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
190,서울특별시,노원구,상계동양 아파트,서울특별시 노원구 상계동 상계로5길 12,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
191,서울특별시,노원구,상계신동아 아파트,서울특별시 노원구 상계동 한글비석로52길 66,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
192,서울특별시,노원구,상계주공15단지,서울특별시 노원구 상계동 652,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
193,서울특별시,노원구,상계주공16단지아파트,서울특별시 노원구 상계동 624,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
194,서울특별시,노원구,서울과학기술대학교,서울특별시 노원구 공릉동 172,4,0,"SM3 Z.E,테슬라"
195,서울특별시,노원구,수락리버시티3단지,서울특별시 노원구 상계동 누원로 28,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
196,서울특별시,노원구,월계청백1단지 아파트,서울특별시 노원구 월계동 초안산로 89,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라"
